frame,time_sec,neck_angle,confidence,trunk_length,neck_length,shoulder_width,is_flexion,is_extension,neck_forward_component,neck_up_component,coordinate_system_quality,error
460,15.333333333333334,-26.761702,1.0,0.37334457,0.33421844,0.33270633,False,True,-0.4488786,0.8901064,0.9876874,
461,15.366666666666667,-26.55299,1.0,0.37363985,0.3343363,0.3322953,False,True,-0.4459022,0.89227384,0.98672223,
462,15.4,-28.22508,1.0,0.37287214,0.33466238,0.3314943,False,True,-0.47200572,0.8793624,0.97912353,
463,15.433333333333334,-25.86192,1.0,0.37326506,0.33472034,0.33224225,False,True,-0.43553123,0.8984604,0.9784364,
464,15.466666666666667,-25.317366,1.0,0.37295574,0.3349023,0.33110684,False,True,-0.42689538,0.90239614,0.9700204,
465,15.5,-25.060757,1.0,0.3733796,0.33513084,0.33196256,False,True,-0.4230304,0.9046857,0.96816677,
466,15.533333333333333,-25.55211,1.0,0.37336174,0.3351683,0.33182305,False,True,-0.43089324,0.901276,0.96488845,
467,15.566666666666666,-25.081944,1.0,0.37397766,0.3352176,0.3340817,False,True,-0.42368263,0.905208,0.9722558,
468,15.6,-25.107164,1.0,0.3744096,0.33523753,0.33530614,False,True,-0.42414024,0.9051478,0.9771266,
469,15.633333333333333,-27.715942,1.0,0.37440166,0.33534157,0.3340669,False,True,-0.46489903,0.8849037,0.97031856,
470,15.666666666666666,-27.968544,1.0,0.37479097,0.33524534,0.33442974,False,True,-0.4688978,0.8830376,0.97600657,
471,15.7,-27.379694,1.0,0.3754067,0.33508167,0.3331012,False,True,-0.4597814,0.8877781,0.9834448,
472,15.733333333333333,-27.720852,1.0,0.3751739,0.33500737,0.33039996,False,True,-0.4648381,0.8846036,0.9859702,
473,15.766666666666667,-27.715519,1.0,0.37502956,0.33489773,0.32668898,False,True,-0.46448392,0.88412946,0.98860204,
474,15.8,-27.34465,1.0,0.37536085,0.33465266,0.32232502,False,True,-0.45838878,0.8864163,0.99369574,
475,15.833333333333334,-28.609749,1.0,0.37451464,0.3346108,0.31900245,False,True,-0.4777231,0.87585145,0.99451655,
476,15.866666666666667,-29.431778,1.0,0.3743567,0.33461484,0.3161254,False,True,-0.48999947,0.86848223,0.9958119,
477,15.9,-29.492117,1.0,0.3744832,0.3345289,0.3161639,False,True,-0.49044365,0.8671346,0.99708444,
478,15.933333333333334,-28.821484,1.0,0.3743242,0.33448413,0.3178725,False,True,-0.47958386,0.8715855,0.99600995,
479,15.966666666666667,-30.326315,1.0,0.37074533,0.33499146,0.31915984,False,True,-0.5026109,0.85920936,0.9883137,
480,16.0,-28.001984,1.0,0.37194625,0.33505878,0.3218157,False,True,-0.46653444,0.87735033,0.9847931,
481,16.033333333333335,-26.559204,1.0,0.37190962,0.33522722,0.327799,False,True,-0.44356558,0.8873575,0.97441256,
482,16.066666666666666,-25.333324,1.0,0.37322843,0.33523527,0.33297268,False,True,-0.42453372,0.89675766,0.9757791,
483,16.1,-25.715452,1.0,0.37386435,0.33546025,0.33631474,False,True,-0.43099806,0.89493,0.97633404,
484,16.133333333333333,-25.897884,1.0,0.37464815,0.3356533,0.3381688,False,True,-0.43427977,0.89444786,0.9786034,
485,16.166666666666668,-24.643375,1.0,0.37571812,0.33580476,0.33913496,False,True,-0.41518506,0.905032,0.9841799,
486,16.2,-23.842918,1.0,0.37643602,0.33597502,0.33972108,False,True,-0.40289554,0.91163635,0.98787916,
487,16.233333333333334,-23.610582,1.0,0.37720773,0.33621332,0.3402468,False,True,-0.3994844,0.91392344,0.98974323,
488,16.266666666666666,-25.00698,1.0,0.37777802,0.33639255,0.34034482,False,True,-0.42189342,0.90446556,0.9878658,
489,16.3,-23.59895,1.0,0.3786957,0.3364977,0.34143585,False,True,-0.39998296,0.9155705,0.9916309,
490,16.333333333333332,-23.71029,1.0,0.37924364,0.33665305,0.3415885,False,True,-0.40192336,0.91516024,0.99162436,
491,16.366666666666667,-24.180424,1.0,0.37964323,0.33681342,0.34225368,False,True,-0.4095253,0.91206837,0.99161434,
492,16.4,-24.214506,1.0,0.38000315,0.33697426,0.3422812,False,True,-0.4101202,0.9119412,0.9914447,
493,16.433333333333334,-24.412586,1.0,0.3803296,0.33710352,0.34232426,False,True,-0.41330165,0.91058666,0.9909026,
494,16.466666666666665,-24.711203,1.0,0.38056514,0.3371817,0.34195626,False,True,-0.41804367,0.90842414,0.98983824,
495,16.5,-24.872149,1.0,0.38079688,0.33726463,0.34179989,False,True,-0.4205792,0.90721476,0.9893213,
496,16.533333333333335,-24.974411,1.0,0.38092506,0.33733886,0.3419771,False,True,-0.4221772,0.90641856,0.9895753,
497,16.566666666666666,-24.797611,1.0,0.38108593,0.33737618,0.3416684,False,True,-0.41934448,0.9076439,0.98997027,
498,16.6,-24.920692,1.0,0.38071358,0.33729026,0.34017673,False,True,-0.4213462,0.9068549,0.9891679,
