frame,neck_sagittal_angle,neck_frontal_angle,neck_length,confidence,forward_component,cervical_x,cervical_y,cervical_z,head_x,head_y,head_z
319,5.978139,8.633492,0.22140393,1.0,0.10298146,-0.11842434108257294,0.2971056401729584,-0.5746392607688904,-0.21527445316314697,0.32732918858528137,-0.7714292407035828
320,4.37226,8.471466,0.22126736,1.0,0.07540926,-0.09866410493850708,0.2997286021709442,-0.5809568166732788,-0.1882287710905075,0.33519652485847473,-0.7801538109779358
321,3.8686974,7.905602,0.22135168,1.0,0.06683186,-0.08331267535686493,0.3077460527420044,-0.5741897821426392,-0.16415949165821075,0.34871792793273926,-0.7761344909667969
322,4.9851813,7.98913,0.2214188,1.0,0.08606098,-0.0751226395368576,0.3201029300689697,-0.5693615674972534,-0.15197782218456268,0.3609050512313843,-0.7729659676551819
323,5.2109394,7.894597,0.2215725,1.0,0.08996896,-0.0634942278265953,0.31890732049942017,-0.5855870842933655,-0.1354207545518875,0.3586524724960327,-0.7913570404052734
324,7.119935,8.199605,0.22172718,1.0,0.12269883,-0.06538891792297363,0.3186913728713989,-0.5811047554016113,-0.13960522413253784,0.3517361879348755,-0.7874125838279724
325,7.9054832,8.294863,0.22171946,1.0,0.13612731,-0.05947995185852051,0.30919283628463745,-0.5792194604873657,-0.13046318292617798,0.33676570653915405,-0.7874516248703003
326,8.596527,8.385551,0.22151919,1.0,0.14791256,-0.06362008303403854,0.30106955766677856,-0.5762535929679871,-0.13466152548789978,0.3225169777870178,-0.7849732041358948
327,7.4720464,9.049998,0.2208532,1.0,0.1284505,-0.04614283889532089,0.2631150186061859,-0.5921187400817871,-0.11327145993709564,0.27789047360420227,-0.8020033836364746
328,3.832556,10.448419,0.22008562,1.0,0.06573737,-0.03242351859807968,0.2187175154685974,-0.6048272252082825,-0.09573441743850708,0.23095542192459106,-0.8152545094490051
329,1.7030756,11.575109,0.21955903,1.0,0.029115994,-0.02466435357928276,0.19308426976203918,-0.6123277544975281,-0.08796488493680954,0.20714029669761658,-0.8220934271812439
330,-1.1234714,13.428911,0.21899076,1.0,-0.019071138,-0.013174417428672314,0.12316253781318665,-0.6199880838394165,-0.07609065622091293,0.12885379791259766,-0.8296690583229065
331,-3.71436,14.999434,0.21830463,1.0,-0.06258397,-0.014465684071183205,0.08627885580062866,-0.6206649541854858,-0.08044764399528503,0.09441763162612915,-0.8286001682281494
332,-6.1353817,16.362484,0.21770649,1.0,-0.1025959,-0.01937475986778736,0.08351653814315796,-0.6082097887992859,-0.08934729546308517,0.10259959101676941,-0.8134798407554626
333,-10.88602,17.888573,0.21698578,1.0,-0.1800289,-0.022444289177656174,0.04858329892158508,-0.6023083925247192,-0.09334665536880493,0.0764036774635315,-0.8054873943328857
334,-15.316811,19.189608,0.2166375,1.0,-0.25042427,-0.021094737574458122,0.024461030960083008,-0.5945119857788086,-0.08813514560461044,0.06347951292991638,-0.7967864274978638
335,-19.354803,19.766941,0.21675932,1.0,-0.31386638,-0.019513241946697235,0.03478226065635681,-0.5868411660194397,-0.08155753463506699,0.09138268232345581,-0.7866698503494263
336,-20.636627,19.63864,0.21684286,1.0,-0.33429232,-0.017474329099059105,0.06488138437271118,-0.5880529284477234,-0.07528601586818695,0.13374629616737366,-0.7853756546974182
337,-19.905329,18.49258,0.21661086,1.0,-0.32478625,-0.02042071521282196,0.07595464587211609,-0.5894744396209717,-0.07755520939826965,0.14660057425498962,-0.7861087918281555
338,-19.91868,18.565681,0.21645126,1.0,-0.32487348,-0.028889428824186325,0.08460628986358643,-0.5927211046218872,-0.08884309977293015,0.15652412176132202,-0.7878736853599548
339,-22.070301,18.71502,0.21594504,1.0,-0.35849184,-0.014158381149172783,0.11124613881111145,-0.606858491897583,-0.07043854147195816,0.1902870535850525,-0.7997764348983765
340,-19.158503,18.944641,0.21552783,1.0,-0.31218284,-0.011967025697231293,0.13339558243751526,-0.5951076745986938,-0.0702873021364212,0.22173357009887695,-0.7828505635261536
341,-15.342295,19.962536,0.21547052,1.0,-0.24970858,-0.0020236107520759106,0.16261553764343262,-0.5895420908927917,-0.06538353115320206,0.25202521681785583,-0.7750656008720398
342,-13.496947,20.848343,0.2156853,1.0,-0.21886863,-0.0040044658817350864,0.17490902543067932,-0.5865399837493896,-0.07163082808256149,0.26841989159584045,-0.7687556147575378
343,-12.453859,21.652073,0.21602981,1.0,-0.2010747,-0.011321371421217918,0.1846671998500824,-0.5780518651008606,-0.08601110428571701,0.2824479043483734,-0.7556166648864746
344,-8.434684,20.302998,0.21609353,1.0,-0.13774717,-0.03584807366132736,0.17915025353431702,-0.5736063122749329,-0.12417659908533096,0.2681315243244171,-0.7496086359024048
345,-5.744439,20.547947,0.21623872,1.0,-0.09378145,-0.05160544067621231,0.16783928871154785,-0.5769897699356079,-0.15044447779655457,0.24229812622070312,-0.7543197274208069
346,-4.46787,20.734667,0.2162837,1.0,-0.07288218,-0.0714653879404068,0.14909818768501282,-0.5754091143608093,-0.17984053492546082,0.21068814396858215,-0.7521579265594482
347,-7.452045,20.57831,0.2165403,1.0,-0.12154712,-0.09835845232009888,0.09142324328422546,-0.574271023273468,-0.21089942753314972,0.14835631847381592,-0.7502905130386353
348,-7.100918,20.812937,0.21675695,1.0,-0.11566241,-0.10928105562925339,0.10790976881980896,-0.5668014287948608,-0.22695782780647278,0.16893473267555237,-0.7382998466491699
349,-4.133365,21.709871,0.21699402,1.0,-0.0669895,-0.12238864600658417,0.10665479302406311,-0.557987630367279,-0.2508653700351715,0.1611100137233734,-0.7241645455360413
350,-1.9269354,22.537575,0.21737367,1.0,-0.031059608,-0.14189212024211884,0.1089451014995575,-0.5551124811172485,-0.2819293439388275,0.15802818536758423,-0.7139574885368347
351,0.81060237,22.980001,0.21753009,1.0,0.013024703,-0.1586688607931137,0.11528083682060242,-0.5388155579566956,-0.309369832277298,0.15755322575569153,-0.6898837685585022
352,1.900718,24.442122,0.2175458,1.0,0.030198053,-0.17223244905471802,0.13056662678718567,-0.5266455411911011,-0.332508385181427,0.17469635605812073,-0.6669679284095764
353,3.8344066,27.211264,0.21771972,1.0,0.059499823,-0.19095996022224426,0.13820958137512207,-0.5062318444252014,-0.3651542067527771,0.18188351392745972,-0.6293205618858337
354,3.7293954,28.735222,0.2177555,1.0,0.05706203,-0.186448872089386,0.14883893728256226,-0.5029553771018982,-0.3615116477012634,0.19701063632965088,-0.6231634020805359
355,6.3661327,29.18966,0.21789683,1.0,0.09694252,-0.17587855458259583,0.23107537627220154,-0.4783082604408264,-0.3522907495498657,0.29078254103660583,-0.5914136171340942
356,9.181347,29.798655,0.2181954,1.0,0.13889971,-0.1735851764678955,0.2764319181442261,-0.44981810450553894,-0.35588976740837097,0.34088724851608276,-0.550911009311676
357,5.498541,30.868362,0.21843785,1.0,0.08234687,-0.15724295377731323,0.3323935270309448,-0.4388621151447296,-0.3318417966365814,0.4209185242652893,-0.535783052444458
358,4.767156,30.813643,0.2185394,1.0,0.07143988,-0.15092363953590393,0.3464425504207611,-0.4468330442905426,-0.3221767842769623,0.44115373492240906,-0.5441039204597473
359,2.9565368,31.822792,0.21936016,1.0,0.04384151,-0.09880024194717407,0.45071959495544434,-0.4169078469276428,-0.24870045483112335,0.5923705101013184,-0.4916328191757202
360,1.6344981,32.119434,0.22076128,1.0,0.024160525,-0.0832795575261116,0.5466187596321106,-0.3095192611217499,-0.2140587568283081,0.7219366431236267,-0.3394522964954376
361,-0.7016527,27.759808,0.22074138,1.0,-0.01083662,-0.07852055132389069,0.5877376794815063,-0.27037313580513,-0.18395718932151794,0.7807586193084717,-0.2891557514667511
362,-1.5687468,25.38085,0.22061463,1.0,-0.024735676,-0.10505684465169907,0.6145104169845581,-0.22130882740020752,-0.20450064539909363,0.8113818764686584,-0.22614352405071259
363,-0.03017544,22.859938,0.21969725,1.0,-0.00048529543,-0.12679708003997803,0.6041649580001831,-0.22477085888385773,-0.23866982758045197,0.7927361726760864,-0.23863688111305237
364,-4.2860265,19.26134,0.21890546,1.0,-0.07057357,-0.10433784127235413,0.5994185209274292,-0.2242353856563568,-0.18302106857299805,0.8030153512954712,-0.2408752739429474
365,-8.631743,15.287296,0.21877925,1.0,-0.14488605,-0.10341191291809082,0.597388744354248,-0.21378208696842194,-0.15945763885974884,0.8082576990127563,-0.2298295944929123
366,-10.336925,12.7441,0.21891208,1.0,-0.17515312,-0.07789772748947144,0.5907225608825684,-0.20855435729026794,-0.11639989912509918,0.8049169778823853,-0.23223617672920227
367,-12.353568,9.22303,0.21875195,1.0,-0.21130216,-0.04191049188375473,0.6053526401519775,-0.18558722734451294,-0.05700674653053284,0.8215968608856201,-0.2149634063243866
368,-10.689729,4.4823027,0.21719515,1.0,-0.18494259,-0.05234897881746292,0.6200823783874512,-0.12469448894262314,-0.07331113517284393,0.8356168270111084,-0.141404390335083
369,-11.316599,0.3275137,0.21778001,1.0,-0.19622716,-0.04984632134437561,0.6146233081817627,-0.09725821763277054,-0.07396421581506729,0.829940915107727,-0.11927612870931625
370,-10.997898,-1.0693388,0.21834208,1.0,-0.19074099,-0.04803233593702316,0.6199000477790833,-0.11537992209196091,-0.07334524393081665,0.8340914845466614,-0.1493586152791977
371,-10.969125,-0.25499514,0.21875076,1.0,-0.19027819,-0.05652167275547981,0.6354892253875732,-0.09062071889638901,-0.08019576966762543,0.8517311811447144,-0.11366082727909088
372,-12.867627,-0.38277617,0.21920693,1.0,-0.22269459,-0.04087195545434952,0.6353880167007446,-0.09814313054084778,-0.051161929965019226,0.851377010345459,-0.13412298262119293
373,-13.92263,3.103369,0.21977651,1.0,-0.24027894,-0.04472897946834564,0.6269915103912354,-0.09994515776634216,-0.050169624388217926,0.8432929515838623,-0.1384912133216858
374,-14.5163765,4.7928762,0.22027935,1.0,-0.24983503,-0.05647210776805878,0.6228203773498535,-0.10624443739652634,-0.06241469830274582,0.8389946222305298,-0.14815352857112885
375,-15.778566,5.281476,0.22055615,1.0,-0.27085072,-0.06700384616851807,0.6169455647468567,-0.11848308891057968,-0.07059061527252197,0.8321541547775269,-0.16662263870239258
376,-17.25852,3.7139118,0.22070408,1.0,-0.29611522,-0.06579415500164032,0.6228970289230347,-0.10473581403493881,-0.06729265302419662,0.8385974168777466,-0.15144114196300507
377,-16.725464,3.7363834,0.22097841,1.0,-0.28722498,-0.03240266442298889,0.6208215951919556,-0.14306803047657013,-0.02464829757809639,0.8337318897247314,-0.2017241269350052
378,-14.280879,4.076896,0.22088858,1.0,-0.24608928,-0.022737832739949226,0.6310817003250122,-0.14170122146606445,-0.018722053617239,0.8457808494567871,-0.19346916675567627
379,-13.432691,4.713884,0.2208231,1.0,-0.23155934,-0.025813426822423935,0.64115309715271,-0.05278331786394119,-0.024114826694130898,0.861119270324707,-0.0721440538764
380,-14.21773,6.095253,0.22071739,1.0,-0.24430199,-0.017234332859516144,0.6301162242889404,-0.06311801075935364,-0.006258087232708931,0.849177360534668,-0.08777377009391785
381,-16.34707,6.849254,0.2205881,1.0,-0.27960408,-0.012175280600786209,0.6183688640594482,-0.08135008811950684,0.008079219609498978,0.8351540565490723,-0.11674854159355164
382,-17.05913,7.63398,0.22064458,1.0,-0.29097947,-0.009053276851773262,0.6193708181381226,-0.06203746050596237,0.019178835675120354,0.8365095853805542,-0.08919864147901535
383,-14.26844,8.693564,0.2203555,1.0,-0.24380282,-0.010395731776952744,0.6367033123970032,-0.09090268611907959,0.011759458109736443,0.8553880453109741,-0.10648095607757568
384,-15.423083,9.130154,0.22023946,1.0,-0.26280925,-0.015488831326365471,0.6375701427459717,-0.06933034956455231,0.011095371097326279,0.85565185546875,-0.08479204028844833
385,-17.481659,9.191634,0.22014958,1.0,-0.2968852,-0.0037318579852581024,0.6346691846847534,-0.07593902945518494,0.03391360491514206,0.8503645062446594,-0.09883402287960052
386,-19.636576,9.576476,0.22029513,1.0,-0.33188888,0.01749039813876152,0.629060685634613,-0.11783559620380402,0.06644149124622345,0.838656485080719,-0.1647752970457077
387,-19.712687,9.86309,0.22040117,1.0,-0.33287442,0.02460949681699276,0.6248756051063538,-0.14173537492752075,0.07635409384965897,0.8315607905387878,-0.19813047349452972
388,-18.380976,10.509954,0.22031891,1.0,-0.3105578,0.03584334999322891,0.624426007270813,-0.14683912694454193,0.08944378048181534,0.8316732048988342,-0.1989545077085495
389,-17.45386,11.050545,0.22039884,1.0,-0.29486406,0.037742722779512405,0.6239882111549377,-0.1500217467546463,0.09271548688411713,0.8318480253219604,-0.19847731292247772
390,-18.364483,10.470613,0.22029424,1.0,-0.31032357,0.04704611748456955,0.6325849294662476,-0.14546139538288116,0.10558491200208664,0.8399977684020996,-0.19109778106212616
391,-18.014732,10.083678,0.22033882,1.0,-0.30493176,0.04430735856294632,0.6266642808914185,-0.1650393307209015,0.1022711843252182,0.8316415548324585,-0.2213750034570694
392,-12.703911,10.371738,0.22019671,1.0,-0.21648924,0.05055628716945648,0.6379507780075073,-0.20275044441223145,0.10354701429605484,0.847966194152832,-0.2424001395702362
393,-13.359147,9.836915,0.22059886,1.0,-0.22783488,0.05145004391670227,0.6416599154472351,-0.18633709847927094,0.1077321469783783,0.8496584296226501,-0.23358958959579468
394,-17.899103,9.477366,0.2210699,1.0,-0.30353567,0.03264808654785156,0.6464064121246338,-0.12071491777896881,0.09077837318181992,0.8527499437332153,-0.17470672726631165
395,-20.307457,9.467392,0.22132988,1.0,-0.34288976,0.034761134535074234,0.6399310827255249,-0.11570364236831665,0.09543262422084808,0.8440221548080444,-0.1761413961648941
396,-22.98524,8.677359,0.22149177,1.0,-0.38669595,0.03594944253563881,0.6402735710144043,-0.0859660804271698,0.09782464802265167,0.8438029289245605,-0.14765775203704834
397,-25.707975,8.647053,0.22173876,1.0,-0.42976877,0.03074773959815502,0.637559175491333,-0.07306744158267975,0.09505253285169601,0.8385143280029297,-0.1412583291530609
398,-27.610825,9.65397,0.22182034,1.0,-0.4582864,0.022188479080796242,0.6362540125846863,-0.051178958266973495,0.08512605726718903,0.8366872072219849,-0.12238049507141113
399,-29.062965,11.293241,0.22217672,1.0,-0.4785351,0.018989525735378265,0.6335481405258179,-0.04901774972677231,0.08436502516269684,0.8313484191894531,-0.1262420266866684
400,-29.470106,11.899332,0.22222285,1.0,-0.48389378,0.017119312658905983,0.6288505792617798,-0.05722418799996376,0.085182785987854,0.8246750831604004,-0.13724370300769806
401,-29.272776,15.361197,0.22250834,1.0,-0.4755055,-0.00966177973896265,0.6189876794815063,-0.07747839391231537,0.0512932613492012,0.8125780820846558,-0.16867707669734955
402,-27.799736,16.630138,0.22229235,1.0,-0.45090947,-0.02173677086830139,0.6238653659820557,-0.03758486360311508,0.04002741724252701,0.8243889808654785,-0.1109970435500145
403,-27.44292,17.54234,0.22217529,1.0,-0.44373393,-0.02685898169875145,0.624829888343811,-0.008089447394013405,0.03706800937652588,0.8288009166717529,-0.0686783418059349
404,-27.633715,18.260658,0.22214067,1.0,-0.44518664,-0.0336722806096077,0.620944619178772,-0.018967822194099426,0.03160341829061508,0.8239706754684448,-0.08114483207464218
405,-27.321688,18.873241,0.2219373,1.0,-0.43917674,-0.046070646494627,0.6204808950424194,-0.01381674688309431,0.017075248062610626,0.8252456188201904,-0.0716109424829483
406,-27.822443,18.44912,0.22171748,1.0,-0.44765538,-0.05409873276948929,0.6155953407287598,-0.012096201069653034,0.004242289811372757,0.8214132785797119,-0.07035371661186218
407,-26.682335,16.028381,0.22123906,1.0,-0.4349431,-0.055658742785453796,0.6118396520614624,-0.010846064426004887,-0.005823665764182806,0.8218302726745605,-0.05949920415878296
408,-25.925043,14.3968935,0.22103953,1.0,-0.42598987,-0.05017625913023949,0.6124578714370728,-0.014923078007996082,0.0014759642072021961,0.8226549625396729,-0.059730518609285355
409,-26.554472,13.82725,0.22112402,1.0,-0.4365924,-0.05057675391435623,0.6133886575698853,-0.018896903842687607,0.003452761098742485,0.8222036361694336,-0.06760981678962708
410,-26.483335,13.358444,0.22107074,1.0,-0.43619344,-0.05289927124977112,0.6128377914428711,-0.006484120152890682,0.004105037078261375,0.8228210210800171,-0.04559711739420891
411,-26.289127,11.451526,0.22108734,1.0,-0.43577224,-0.05478904768824577,0.6130326390266418,-0.014661045745015144,-0.00044701527804136276,0.8240829110145569,-0.05186771973967552
412,-26.580975,10.083813,0.22123064,1.0,-0.44190836,-0.06205885112285614,0.6137418150901794,-0.023565534502267838,-0.013805149123072624,0.8249254822731018,-0.06846582889556885
413,-24.898746,7.5612535,0.2213213,1.0,-0.41799706,-0.06567765772342682,0.6158599853515625,-0.03445076569914818,-0.02303405851125717,0.8297061920166016,-0.07232476025819778
414,-23.49371,5.832951,0.22144109,1.0,-0.39691022,-0.06867990642786026,0.6166873574256897,-0.058893367648124695,-0.031210385262966156,0.8311470150947571,-0.0993809774518013
415,-23.193855,4.946426,0.22146244,1.0,-0.39260304,-0.07770155370235443,0.6166202425956726,-0.06377335637807846,-0.04436482489109039,0.8307753205299377,-0.10929124802350998
416,-22.588032,3.930797,0.22141375,1.0,-0.38333184,-0.08805680274963379,0.618366539478302,-0.062365442514419556,-0.06048929691314697,0.8338730335235596,-0.10503901541233063
417,-22.063272,3.4308589,0.2212702,1.0,-0.3750518,-0.10008720308542252,0.6207529306411743,-0.05796710401773453,-0.07880742847919464,0.8371026515960693,-0.09920387715101242
418,-21.049894,2.8467402,0.22108014,1.0,-0.35879466,-0.11286485195159912,0.6251717209815979,-0.04528939351439476,-0.09891115128993988,0.8433877229690552,-0.0779007151722908
419,-21.927017,2.071095,0.2210484,1.0,-0.37321532,-0.11630527675151825,0.6250948309898376,-0.03252282366156578,-0.10531936585903168,0.8433210253715515,-0.06597479432821274
420,-23.164146,1.0034002,0.22114377,1.0,-0.39331573,-0.11298101395368576,0.621265709400177,-0.03155098482966423,-0.10174560546875,0.8377911448478699,-0.07508338987827301
421,-23.466108,0.5144309,0.2211342,1.0,-0.39819303,-0.11377046257257462,0.6183226108551025,-0.021829897537827492,-0.10421642661094666,0.8349249362945557,-0.06533261388540268
422,-24.345333,0.71474063,0.2211586,1.0,-0.41220874,-0.1203702911734581,0.6155307292938232,-0.007225926965475082,-0.11339245736598969,0.832082211971283,-0.051586855202913284
423,-23.867876,0.32707387,0.221078,1.0,-0.40462342,-0.11950499564409256,0.6165163516998291,-0.004679905250668526,-0.11154220253229141,0.8344346284866333,-0.04106253385543823
424,-23.200228,0.3448326,0.2210333,1.0,-0.39393958,-0.12093701958656311,0.6178843379020691,-0.008714204654097557,-0.11400964856147766,0.8363050222396851,-0.04188252240419388
425,-22.662552,0.1280181,0.22103512,1.0,-0.38530222,-0.12105892598628998,0.6199164390563965,-0.008239652961492538,-0.11427076905965805,0.8387919664382935,-0.0383053719997406
426,-22.405993,-0.34808812,0.2210764,1.0,-0.3811611,-0.1210862249135971,0.6197522282600403,-0.011901503428816795,-0.11540587246417999,0.8386569619178772,-0.04228620231151581
427,-21.977127,-0.628648,0.22108291,1.0,-0.37421703,-0.12240064144134521,0.6204401254653931,-0.005122289061546326,-0.11899029463529587,0.8398081064224243,-0.032393310219049454
428,-22.435066,-1.2106781,0.22115488,1.0,-0.38156337,-0.12140481919050217,0.6197261810302734,-0.0013023503124713898,-0.11770226806402206,0.8388677835464478,-0.030844368040561676
429,-22.863012,-1.4938467,0.22121866,1.0,-0.38841707,-0.12156139314174652,0.6192400455474854,0.0028323382139205933,-0.117708720266819,0.8382474184036255,-0.02812926098704338
430,-23.999496,-1.2032279,0.22134171,1.0,-0.40665376,-0.1221659779548645,0.6181204319000244,0.013484913855791092,-0.11618998646736145,0.8368794918060303,-0.01969520002603531
431,-23.80764,-2.0624938,0.2214141,1.0,-0.4034484,-0.11414121091365814,0.6207319498062134,0.014273406937718391,-0.10460010170936584,0.840094268321991,-0.014245780184864998
432,-23.791674,-2.6949315,0.22153224,1.0,-0.40303874,-0.11213329434394836,0.6220338940620422,0.016990182921290398,-0.10278402268886566,0.8416233062744141,-0.010751789435744286
433,-24.192215,-3.2187192,0.22166629,1.0,-0.409261,-0.1120816171169281,0.6218909621238708,0.018950732424855232,-0.10380320250988007,0.8414170742034912,-0.010641461238265038
434,-24.183077,-2.8437562,0.22174396,1.0,-0.40923372,-0.11442511528730392,0.6220340728759766,0.01527138240635395,-0.10667913407087326,0.841391921043396,-0.01623283140361309
435,-23.993176,-2.2559803,0.22178291,1.0,-0.40636474,-0.11772036552429199,0.6237511038780212,0.014754187315702438,-0.11170260608196259,0.8432741761207581,-0.016246847808361053
436,-23.224037,-1.7900686,0.22177143,1.0,-0.39416495,-0.11682356148958206,0.6260753273963928,0.011833244934678078,-0.1130167543888092,0.8459891676902771,-0.01655654050409794
437,-22.10006,-1.094732,0.22167028,1.0,-0.3761663,-0.1184086725115776,0.6290097832679749,0.011935412883758545,-0.11801949143409729,0.8494035601615906,-0.011816412210464478
438,-20.642595,-0.18375653,0.22149439,1.0,-0.35253584,-0.1205807626247406,0.6321181058883667,0.01975160278379917,-0.1220623105764389,0.8531439304351807,0.0054281894117593765
439,-20.998344,-0.097858205,0.22144581,1.0,-0.35834053,-0.1194959431886673,0.6303523778915405,0.022134555503726006,-0.12057824432849884,0.8512636423110962,0.006795348599553108
440,-21.88842,0.2499451,0.2215094,1.0,-0.37279722,-0.11090172827243805,0.626749575138092,0.02329518273472786,-0.10412269830703735,0.8476023077964783,0.007657833397388458
441,-21.957218,0.65225685,0.22150847,1.0,-0.37389335,-0.11084811389446259,0.6239787340164185,0.020381392911076546,-0.10253056138753891,0.8449485301971436,0.007374851033091545
442,-22.542906,0.73197514,0.22140768,1.0,-0.3833485,-0.11151543259620667,0.6192880868911743,0.028901483863592148,-0.10191236436367035,0.8403087854385376,0.02001357451081276
443,-22.483215,0.34824288,0.22128773,1.0,-0.38240677,-0.10915446281433105,0.6184293031692505,0.03215835988521576,-0.10092348605394363,0.8394837975502014,0.02620691806077957
444,-21.859877,0.0360919,0.2212366,1.0,-0.37233788,-0.11282562464475632,0.6181958913803101,0.023927198722958565,-0.10888402163982391,0.8393335938453674,0.018615052103996277
445,-21.679668,-0.26570836,0.2211781,1.0,-0.36941358,-0.11779424548149109,0.6183499693870544,0.01633593812584877,-0.11610666662454605,0.8394247889518738,0.009791618213057518
446,-21.23107,-0.8330355,0.22105585,1.0,-0.3620969,-0.12767672538757324,0.6181382536888123,0.013853487558662891,-0.13153408467769623,0.839084804058075,0.00807130802422762
447,-20.71583,-1.1448456,0.22094803,1.0,-0.35367155,-0.1359679251909256,0.6176978349685669,0.014885839074850082,-0.14564409852027893,0.8383723497390747,0.00967426784336567
448,-19.321983,-1.4715291,0.22086512,1.0,-0.3307793,-0.14519169926643372,0.6167628765106201,0.013143680989742279,-0.16379767656326294,0.8368220329284668,0.010112591087818146
449,-18.07932,-1.9380594,0.22084068,1.0,-0.3101729,-0.15227191150188446,0.6154055595397949,0.016148142516613007,-0.17873461544513702,0.8346548080444336,0.01645464077591896
450,-16.985216,-2.4269714,0.22083858,1.0,-0.29188526,-0.16047939658164978,0.6153230667114258,0.023567281663417816,-0.1941000372171402,0.8335509300231934,0.027558736503124237
451,-16.715548,-3.160594,0.2208315,1.0,-0.28721905,-0.1671091616153717,0.6109437942504883,0.019034363329410553,-0.20633989572525024,0.8282625675201416,0.018800873309373856
452,-17.004414,-3.304803,0.22088912,1.0,-0.29200053,-0.16528001427650452,0.6104886531829834,0.01077886950224638,-0.20445889234542847,0.8278247117996216,0.006082554347813129
453,-16.995647,-3.0635076,0.22096996,1.0,-0.29191697,-0.1641802191734314,0.6114360094070435,0.008458342403173447,-0.20409035682678223,0.8287073373794556,0.0031597111374139786
454,-16.953732,-2.7452977,0.22099653,1.0,-0.29129314,-0.16364450752735138,0.6111670732498169,0.0049733808264136314,-0.2034049928188324,0.8284912109375,-0.00039245467633008957
455,-16.570595,-2.0652702,0.22098757,1.0,-0.2850263,-0.16369986534118652,0.6132843494415283,-0.0011833449825644493,-0.20509442687034607,0.8303196430206299,-0.005387806333601475
456,-16.967438,-1.5568027,0.22102767,1.0,-0.29172963,-0.16792252659797668,0.6146758198738098,-0.010114959441125393,-0.20885777473449707,0.8316542506217957,-0.02000928670167923
457,-18.478485,-0.9647157,0.22111008,1.0,-0.31690812,-0.16284975409507751,0.6151231527328491,-0.030371466651558876,-0.19662021100521088,0.8325347900390625,-0.05231236293911934
458,-19.373358,-0.5284675,0.22115275,1.0,-0.33170998,-0.16062653064727783,0.6146197319030762,-0.029880017042160034,-0.18990224599838257,0.8324630260467529,-0.05428845062851906
459,-18.934977,0.39121813,0.22107539,1.0,-0.3244882,-0.1612941324710846,0.6201128959655762,-0.030719459056854248,-0.1887965202331543,0.8385831117630005,-0.05043522268533707
460,-20.284845,0.74049044,0.22117859,1.0,-0.3466621,-0.15718968212604523,0.617996096611023,-0.03114808350801468,-0.17872217297554016,0.8364990949630737,-0.05784566327929497
461,-20.029633,1.1370474,0.22122636,1.0,-0.3424466,-0.15403026342391968,0.6195956468582153,-0.03154473006725311,-0.17394396662712097,0.8386027812957764,-0.05563674867153168
462,-22.06741,1.2986083,0.2215884,1.0,-0.37561432,-0.14784938097000122,0.6163575053215027,-0.03965330123901367,-0.164420947432518,0.8337136507034302,-0.0794416293501854
463,-19.579437,1.8184016,0.22146429,1.0,-0.33496365,-0.1531093418598175,0.6229420304298401,-0.02931918017566204,-0.1758132129907608,0.8418911099433899,-0.053655680269002914
464,-19.080061,1.5265609,0.22153315,1.0,-0.3267854,-0.14741717278957367,0.620429277420044,-0.029224690049886703,-0.17115414142608643,0.8392307758331299,-0.05451099947094917
465,-18.957432,2.0046432,0.22168793,1.0,-0.32468772,-0.1424592286348343,0.6214170455932617,-0.0359656997025013,-0.16077743470668793,0.8407821655273438,-0.06221304461359978
466,-19.617287,2.243542,0.22176786,1.0,-0.33550745,-0.14207066595554352,0.6166446208953857,-0.03868972882628441,-0.15813203155994415,0.8355765342712402,-0.07018314301967621
467,-19.169067,3.1018915,0.22181758,1.0,-0.32792744,-0.13890652358531952,0.6202418804168701,-0.045583322644233704,-0.14774391055107117,0.8399972915649414,-0.07443638890981674
468,-19.180422,3.4044292,0.22184132,1.0,-0.3280266,-0.13286738097667694,0.6242596507072449,-0.04054892063140869,-0.13616788387298584,0.8444290161132812,-0.06753276288509369
469,-21.891663,2.6217878,0.22219343,1.0,-0.37251666,-0.11248365044593811,0.6218369007110596,-0.04445083439350128,-0.10235462337732315,0.8399567008018494,-0.08557348698377609
470,-21.950058,3.142924,0.22223535,1.0,-0.37331447,-0.10333151370286942,0.6249192953109741,-0.03675980865955353,-0.08542503416538239,0.8437402248382568,-0.07118818163871765
471,-21.327272,3.3755567,0.22212774,1.0,-0.36314696,-0.10465000569820404,0.6284192204475403,-0.035346996039152145,-0.08764806389808655,0.8480911254882812,-0.06355905532836914
472,-21.840433,2.4241755,0.22211461,1.0,-0.37173608,-0.10336758196353912,0.6301240921020508,-0.04670368507504463,-0.08755505084991455,0.8488887548446655,-0.08173060417175293
473,-22.022202,1.812636,0.2220899,1.0,-0.37480462,-0.0996856838464737,0.628974199295044,-0.056672774255275726,-0.08471261709928513,0.8468843698501587,-0.09685847908258438
474,-21.80887,1.4749589,0.22194324,1.0,-0.37140545,-0.0992196649312973,0.6280381679534912,-0.06836364418268204,-0.08531543612480164,0.8453377485275269,-0.11133304238319397
475,-23.182508,1.4279135,0.22198863,1.0,-0.39355803,-0.10137401521205902,0.6246170401573181,-0.06894923001527786,-0.08795174211263657,0.839559018611908,-0.12278921157121658
476,-23.770168,1.0842156,0.22198904,1.0,-0.40300843,-0.09705273807048798,0.6239012479782104,-0.05741199105978012,-0.08294394612312317,0.8392250537872314,-0.10952465981245041
