frame,trunk_angle,trunk_length,forward_lean,lumbar_x,lumbar_y,lumbar_z,cervical_x,cervical_y,cervical_z
91,74.90336355830392,0.6184949,False,0.10263378918170929,0.1102365255355835,0.052266925573349,-0.056053146719932556,0.27132219076156616,-0.5234116315841675
92,75.15796229976175,0.6190966,False,0.10024142265319824,0.11138883233070374,0.056239448487758636,-0.057122357189655304,0.2699735462665558,-0.5211409330368042
93,76.23863668763696,0.61885065,False,0.09596627205610275,0.11489403247833252,0.06070403754711151,-0.062153615057468414,0.2621053159236908,-0.5192123651504517
94,76.7529505049331,0.6190464,False,0.09581003338098526,0.11851105093955994,0.06401907652616501,-0.06456904858350754,0.26036569476127625,-0.5168201327323914
95,77.07183333604401,0.6189501,False,0.09421633183956146,0.1193629801273346,0.0652598887681961,-0.06729128956794739,0.25784024596214294,-0.515978991985321
96,77.30767791134107,0.61902565,False,0.09316869080066681,0.12017926573753357,0.06721092760562897,-0.07030242681503296,0.2561887800693512,-0.5141421556472778
97,78.20772303801611,0.6191066,False,0.0908995196223259,0.12412092089653015,0.06771686673164368,-0.0774792805314064,0.25064408779144287,-0.5144630670547485
98,78.90869642763884,0.61927456,False,0.09115707129240036,0.12793472409248352,0.06623094528913498,-0.08451494574546814,0.2470664381980896,-0.5155318379402161
99,79.48178145796012,0.6198702,False,0.09032001346349716,0.12972787022590637,0.06479126214981079,-0.09026981145143509,0.24288403987884521,-0.5172929763793945
100,80.49157485930725,0.61930346,False,0.0944158062338829,0.1341591477394104,0.05994309112429619,-0.10247844457626343,0.2364635169506073,-0.518246591091156
101,81.31807516037155,0.61787987,False,0.0966179147362709,0.13634398579597473,0.05419318750500679,-0.11063747107982635,0.2296123206615448,-0.5203689932823181
102,83.04877142152739,0.6188649,False,0.09185922145843506,0.13846522569656372,0.053729794919490814,-0.1282206028699875,0.21336299180984497,-0.5198109149932861
103,86.33902058150595,0.61595064,False,0.08311338722705841,0.14021936058998108,0.04569271206855774,-0.1627315729856491,0.1795494556427002,-0.5176975131034851
104,89.76887132116401,0.6167849,False,0.0858738049864769,0.1289125382900238,0.035379014909267426,-0.1917819082736969,0.13140061497688293,-0.5153701901435852
105,93.00859516689466,0.61121553,False,0.0816705971956253,0.12375518679618835,0.027487464249134064,-0.20038247108459473,0.09167507290840149,-0.51380854845047
106,96.12580165783656,0.6025456,False,0.07544787973165512,0.13847729563713074,0.018346931785345078,-0.1902042180299759,0.074178546667099,-0.5186408758163452
107,94.51125568825535,0.6068274,False,0.061160434037446976,0.15343353152275085,0.031048130244016647,-0.166487455368042,0.10570356249809265,-0.5294318199157715
108,95.00299929753712,0.6120973,False,0.06834602355957031,0.1480933427810669,0.0342576801776886,-0.16648021340370178,0.09471362829208374,-0.5284770727157593
109,99.48395534706682,0.6096059,False,0.06608811020851135,0.14925327897071838,0.017459671944379807,-0.1627120077610016,0.04880765080451965,-0.5385803580284119
110,101.34909054398263,0.6146298,False,0.05967627093195915,0.14843487739562988,0.01178042683750391,-0.16160495579242706,0.02748417854309082,-0.5487329959869385
111,103.85076211205086,0.6218321,False,0.06066039577126503,0.15015438199043274,0.007824627682566643,-0.176862895488739,0.0012916624546051025,-0.5472409129142761
112,106.77214321529719,0.62799895,False,0.0694572925567627,0.1557987630367279,0.024014610797166824,-0.1947818398475647,-0.025420576333999634,-0.5160964131355286
113,109.55872234887514,0.63008803,False,0.07536644488573074,0.15624508261680603,0.0401044525206089,-0.21238519251346588,-0.05469125509262085,-0.4792371690273285
114,113.57978670461141,0.6258288,False,0.08216553926467896,0.15980610251426697,0.04636714980006218,-0.22715681791305542,-0.09054151177406311,-0.43665197491645813
115,115.89829370365601,0.618363,False,0.08401831239461899,0.16517412662506104,0.046586811542510986,-0.2239375114440918,-0.10491138696670532,-0.4166516363620758
116,117.00617613292698,0.60947144,False,0.08857280015945435,0.16454318165779114,0.040742941200733185,-0.23046131432056427,-0.11220957338809967,-0.3986664414405823
117,118.91537092380177,0.60265964,False,0.08135626465082169,0.16767242550849915,0.03411511704325676,-0.22469380497932434,-0.12372389435768127,-0.3955594003200531
118,119.76468118367414,0.59211546,False,0.08279179036617279,0.16834571957588196,0.04505631700158119,-0.21933513879776,-0.12560348212718964,-0.3707728981971741
119,120.50844370521357,0.5847132,False,0.07848599553108215,0.17409491539001465,0.047339558601379395,-0.21207402646541595,-0.12274374067783356,-0.3641835153102875
120,117.08075775930263,0.5841366,False,0.07648758590221405,0.1808287501335144,0.04397380352020264,-0.21649640798568726,-0.0850970447063446,-0.3857463598251343
121,110.12074653218401,0.588744,False,0.06208743155002594,0.19675666093826294,0.036254893988370895,-0.22902807593345642,-0.0057711005210876465,-0.433695912361145
122,103.51756380331653,0.5893965,False,0.05281628668308258,0.1740904450416565,0.04779087007045746,-0.26056960225105286,0.03632289171218872,-0.43199828267097473
123,101.11197433551531,0.59397686,False,0.06018027663230896,0.19069966673851013,0.04279511421918869,-0.2789295017719269,0.07622426748275757,-0.43123912811279297
124,94.25412647037851,0.59283996,False,0.08064030855894089,0.1667293906211853,0.03311264514923096,-0.31327566504478455,0.12275233864784241,-0.4077449440956116
125,92.30059555403776,0.59338593,False,0.08295980840921402,0.1456766426563263,0.027371831238269806,-0.3109898269176483,0.12185683846473694,-0.4157344102859497
126,90.58755960564454,0.5929211,False,0.06524494290351868,0.1276755928993225,0.04670193791389465,-0.3176323473453522,0.12159538269042969,-0.40598273277282715
127,91.71327411575794,0.5950971,False,0.06150105223059654,0.13511201739311218,0.045825764536857605,-0.3254329264163971,0.11731991171836853,-0.40595531463623047
128,91.1645238018317,0.5982424,False,0.07832863926887512,0.15133792161941528,0.028229810297489166,-0.3435221314430237,0.13917961716651917,-0.395784467458725
129,90.2291200267295,0.59958076,False,0.07657140493392944,0.15190568566322327,0.006913024932146072,-0.348769873380661,0.1495080292224884,-0.41566964983940125
130,86.95776451380208,0.60241234,False,0.0685504823923111,0.14617446064949036,-0.016416609287261963,-0.3728734850883484,0.17814573645591736,-0.42510148882865906
131,85.83529996772195,0.6063012,False,0.05239703878760338,0.13877394795417786,-0.008527375757694244,-0.36971765756607056,0.18280580639839172,-0.44151875376701355
132,84.17470136300712,0.6097325,False,0.046502139419317245,0.13476014137268066,-0.01640871912240982,-0.3940107524394989,0.19664528965950012,-0.43341273069381714
133,81.6040606274398,0.6109652,False,0.04088953882455826,0.13015449047088623,-0.018009059131145477,-0.40779757499694824,0.21936330199241638,-0.42297840118408203
134,79.57190460730514,0.61129516,False,0.040829915553331375,0.13512879610061646,-0.015216730535030365,-0.4269012212753296,0.24577409029006958,-0.3929296135902405
135,78.47688579378482,0.610534,False,0.04136880487203598,0.14059966802597046,-0.011603590101003647,-0.42335429787635803,0.2625619173049927,-0.3883122503757477
136,77.76889981710181,0.6096529,False,0.039584316313266754,0.14620864391326904,-0.009180646389722824,-0.40674883127212524,0.2753668427467346,-0.4038722515106201
137,75.84122540383164,0.6086682,False,0.041609376668930054,0.14734667539596558,-0.008535828441381454,-0.39440906047821045,0.2962328791618347,-0.40627673268318176
138,71.11407183475445,0.6053344,False,0.048429347574710846,0.14527910947799683,0.0004226081073284149,-0.391373872756958,0.3412168025970459,-0.366471529006958
139,68.24521328312683,0.6035363,False,0.05175648629665375,0.1415342092514038,0.00698833167552948,-0.3845663070678711,0.3652259111404419,-0.3449214696884155
140,65.13538964859302,0.60312176,False,0.053500305861234665,0.13491734862327576,0.008795000612735748,-0.37694135308265686,0.38851526379585266,-0.3290865421295166
141,61.31963010371602,0.6021074,False,0.057353902608156204,0.13080912828445435,0.012863915413618088,-0.36177659034729004,0.41977429389953613,-0.30863580107688904
142,58.79372360492426,0.59859765,False,0.055224351584911346,0.12446081638336182,0.015764035284519196,-0.3334546983242035,0.4346066415309906,-0.31748858094215393
143,55.56589418739303,0.5975928,False,0.05147615820169449,0.13705873489379883,0.01858063042163849,-0.30319738388061523,0.47497236728668213,-0.32367396354675293
144,52.38433089159532,0.5935513,False,0.06051784008741379,0.13829463720321655,0.021853819489479065,-0.2740372121334076,0.5005756616592407,-0.30849215388298035
145,47.72123740442842,0.5872384,False,0.0663544237613678,0.13594871759414673,0.028501320630311966,-0.25554290413856506,0.5310064554214478,-0.2633211612701416
146,46.74124105807179,0.58039355,False,0.06818698346614838,0.14141321182250977,0.023463714867830276,-0.23616555333137512,0.5391536355018616,-0.2698429226875305
147,43.842827208502015,0.5713989,False,0.07393821328878403,0.15082356333732605,0.022368188947439194,-0.20140984654426575,0.5629408359527588,-0.26195478439331055
148,42.43444719375805,0.5720843,False,0.07209387421607971,0.14935535192489624,0.01936863362789154,-0.20226845145225525,0.5715820789337158,-0.25216466188430786
149,41.368000400102595,0.5749636,False,0.07497025281190872,0.14804863929748535,0.01933768391609192,-0.19717979431152344,0.5795475244522095,-0.2458532303571701
150,40.896092665370354,0.5781417,False,0.07123316824436188,0.14832869172096252,0.013631358742713928,-0.20231544971466064,0.5853449106216431,-0.24797099828720093
151,40.243482548459674,0.5829454,False,0.0727129578590393,0.14593470096588135,0.008155778050422668,-0.2087664008140564,0.5909004211425781,-0.2420445829629898
152,38.060918366398006,0.58615744,False,0.0747513622045517,0.14059168100357056,-0.005502790212631226,-0.2142976075410843,0.6021060943603516,-0.22237996757030487
153,37.40895988751806,0.59175813,False,0.0812450498342514,0.1388455629348755,-0.007271643728017807,-0.2243991494178772,0.6088906526565552,-0.19652524590492249
154,36.23918297672965,0.599273,False,0.09728793054819107,0.1339634358882904,-0.03190410137176514,-0.22097375988960266,0.6173108220100403,-0.1875092089176178
155,36.99459998285772,0.59971094,False,0.10268354415893555,0.1261003017425537,-0.04604398459196091,-0.22220805287361145,0.6050847768783569,-0.20311889052391052
156,36.97733773666659,0.6012103,False,0.1032448410987854,0.11439493298530579,-0.044931549578905106,-0.22707392275333405,0.5946859121322632,-0.19211821258068085
157,36.671733680446934,0.60694957,False,0.10385139286518097,0.10324478149414062,-0.047808002680540085,-0.2398241013288498,0.5900610685348511,-0.16306786239147186
158,35.80835874909962,0.600591,False,0.09400168806314468,0.10569345951080322,-0.03249263018369675,-0.23804304003715515,0.5927598476409912,-0.14748018980026245
159,36.846844126359436,0.60292023,False,0.10094349831342697,0.10521376132965088,-0.04212677478790283,-0.24080023169517517,0.5876954793930054,-0.16017507016658783
160,38.43853266667392,0.6052575,False,0.10754138231277466,0.10968288779258728,-0.04321175813674927,-0.24681627750396729,0.5837662816047668,-0.1697511374950409
161,41.161968638529956,0.60749054,False,0.11278355866670609,0.10449188947677612,-0.05013637617230415,-0.2613460123538971,0.5618423223495483,-0.19121234118938446
162,44.03616767827968,0.61199695,False,0.11345910280942917,0.0984984040260315,-0.07038474082946777,-0.28404295444488525,0.5384637117385864,-0.2219199538230896
163,44.57132955271729,0.60885024,False,0.09247259795665741,0.0872715413570404,-0.08402304351329803,-0.3082495331764221,0.5210026502609253,-0.23233935236930847
164,46.116710514991816,0.6058242,False,0.08142642676830292,0.08383265137672424,-0.08795986324548721,-0.33039534091949463,0.5037848949432373,-0.23310069739818573
165,51.722980572961546,0.6040132,False,0.07666261494159698,0.07092669606208801,-0.09739015251398087,-0.35267722606658936,0.44509124755859375,-0.29863667488098145
166,54.6651785635015,0.60688376,False,0.06742022931575775,0.07337614893913269,-0.10237974673509598,-0.39428192377090454,0.4243695139884949,-0.28110480308532715
167,56.31224737300451,0.60789555,False,0.05549760162830353,0.08591923117637634,-0.09377075731754303,-0.43839573860168457,0.4230985939502716,-0.20293334126472473
168,60.48198399940815,0.6093682,False,0.038017965853214264,0.09872522950172424,-0.08340957015752792,-0.4919261634349823,0.3989592492580414,-0.10207363963127136
169,66.78566838209667,0.6050819,False,0.03097555786371231,0.1086793839931488,-0.08068666607141495,-0.5234895348548889,0.3471856117248535,-0.12319880723953247
170,70.0467000364282,0.60323244,False,0.028442226350307465,0.10996076464653015,-0.08548351377248764,-0.5384377837181091,0.31581631302833557,-0.09812992066144943
171,72.50455171277869,0.6004439,False,0.027541890740394592,0.11353418231010437,-0.08019326627254486,-0.5451258420944214,0.29404565691947937,-0.08059611171483994
172,74.52674991580128,0.59951377,True,0.029141679406166077,0.11337518692016602,-0.08279358595609665,-0.5486235618591309,0.2733185291290283,-0.07807892560958862
173,74.83545140787346,0.5995764,True,0.022465430200099945,0.11040282249450684,-0.07884186506271362,-0.5548311471939087,0.2672472298145294,-0.038587622344493866
174,76.46123356588714,0.59984696,True,0.025657035410404205,0.111153244972229,-0.08034683018922806,-0.5572015047073364,0.2515793442726135,-0.06103882938623428
175,77.98100912293076,0.5980315,False,0.02941673994064331,0.1169058084487915,-0.07837115973234177,-0.5553277730941772,0.24143743515014648,-0.0927729457616806
176,78.94901230564602,0.60057807,False,0.03072343021631241,0.11611869931221008,-0.07719442248344421,-0.558702290058136,0.23123899102210999,-0.08150912821292877
177,79.34357702849357,0.6014257,True,0.028090987354516983,0.11740842461585999,-0.0761527419090271,-0.562592089176178,0.22862359881401062,-0.05523458123207092
178,80.92061560372824,0.60182595,True,0.020633161067962646,0.1194906234741211,-0.07138270884752274,-0.5697365403175354,0.21446043252944946,-0.0032734062988311052
179,83.38903399327637,0.60303384,True,0.02192368358373642,0.12004083395004272,-0.07191840559244156,-0.5740654468536377,0.1894664764404297,-0.011694932356476784
180,84.87974977466384,0.6033581,True,0.021281816065311432,0.12522685527801514,-0.06933560222387314,-0.5753223896026611,0.17907434701919556,0.002808950375765562
181,86.44167495059419,0.6044979,True,0.021558184176683426,0.12342071533203125,-0.06578421592712402,-0.577144980430603,0.16093862056732178,0.008812617510557175
182,92.48850112515191,0.56601775,True,-0.06799226254224777,0.14640146493911743,-0.16362741589546204,-0.615066409111023,0.12182560563087463,-0.02051214501261711
183,90.93347116895632,0.59273446,True,-0.005900390446186066,0.14485764503479004,-0.08539425581693649,-0.5940974950790405,0.13520115613937378,-0.012833735905587673
184,91.11296927539628,0.59746087,True,-0.0028123483061790466,0.14269623160362244,-0.07317011803388596,-0.5912304520606995,0.13109129667282104,0.02973225712776184
185,92.04399880752119,0.550939,True,-0.09303589910268784,0.13472211360931396,-0.16236206889152527,-0.6102255582809448,0.11507180333137512,0.026483044028282166
